state,year,month,handgun_incidents,shotgun_incidents,rifle_incidents,firearm_incidents,knife_incidents,other_weapon_incidents,sibling_incidents,spouse_incidents,parent_incidents,child_incidents,dating_incidents,other_relations_incidents,accidental_incidents,intentional_incidents,total_incidents
Idaho,2004,January,1,0,0,0,0,1,0,0,0,0,0,2,0,2,2
Idaho,2004,February,0,0,1,0,2,0,0,2,0,0,0,1,0,3,3
Idaho,2004,March,0,0,2,0,0,0,0,0,0,0,0,2,0,2,2
Idaho,2004,April,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
Idaho,2004,May,1,0,0,0,0,2,0,1,0,0,1,1,0,3,3
Idaho,2004,June,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Idaho,2004,July,1,0,0,0,1,2,0,0,0,0,0,4,0,4,4
Idaho,2004,August,1,0,0,1,0,1,0,0,0,0,0,3,0,3,3
Idaho,2004,September,1,0,0,1,1,1,0,0,0,0,0,4,0,4,4
Idaho,2004,October,1,0,1,1,0,0,0,0,0,0,1,2,0,3,3
Idaho,2004,November,2,1,0,1,1,1,1,0,1,0,0,4,0,6,6
Idaho,2004,December,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2005,January,2,3,0,1,0,2,0,0,0,4,0,4,0,8,8
Idaho,2005,February,2,0,0,1,0,1,0,2,0,0,0,2,0,4,4
Idaho,2005,March,2,0,0,0,1,2,0,1,0,0,1,3,0,5,5
Idaho,2005,April,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Idaho,2005,May,1,1,0,0,0,6,0,0,0,0,0,8,0,8,8
Idaho,2005,June,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Idaho,2005,July,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2005,August,1,1,0,1,0,2,0,0,0,0,0,5,0,5,5
Idaho,2005,September,1,0,1,0,0,0,0,0,0,0,0,2,0,2,2
Idaho,2005,October,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
Idaho,2005,November,0,1,0,0,0,1,0,0,0,0,0,2,0,2,2
Idaho,2005,December,0,0,0,0,1,3,0,0,0,3,0,1,0,4,4
Idaho,2006,January,1,0,0,0,0,2,0,1,0,0,0,2,0,3,3
Idaho,2006,February,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2006,March,1,0,0,0,1,1,0,0,0,1,0,2,0,3,3
Idaho,2006,April,2,0,0,0,0,0,0,0,0,0,0,2,0,2,2
Idaho,2006,May,0,0,0,2,0,1,0,0,0,0,0,3,0,3,3
Idaho,2006,June,1,0,0,0,1,2,0,2,0,0,0,2,0,4,4
Idaho,2006,July,1,0,0,0,1,1,0,0,0,0,1,2,0,3,3
Idaho,2006,August,2,1,0,0,0,1,0,1,1,0,0,2,0,4,4
Idaho,2006,September,0,0,0,0,2,0,0,1,0,0,0,1,0,2,2
Idaho,2006,October,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
Idaho,2006,November,2,0,0,0,1,0,0,1,0,0,0,2,0,3,3
Idaho,2006,December,1,0,1,1,0,1,0,1,0,0,0,3,0,4,4
Idaho,2007,January,0,0,0,0,1,4,0,0,1,0,0,4,0,5,5
Idaho,2007,February,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2
Idaho,2007,March,2,0,0,1,1,0,0,0,0,0,0,4,0,4,4
Idaho,2007,April,1,0,0,0,1,3,0,0,0,0,1,4,0,5,5
Idaho,2007,May,3,0,4,0,1,3,0,1,0,0,0,10,0,11,11
Idaho,2007,June,3,0,2,0,0,1,1,1,0,1,0,3,0,6,6
Idaho,2007,July,1,0,0,0,0,1,0,0,0,1,0,1,0,2,2
Idaho,2007,August,2,1,0,0,1,3,0,2,0,0,2,3,0,7,7
Idaho,2007,September,1,0,0,0,0,2,0,0,0,0,1,2,0,3,3
Idaho,2007,October,1,0,0,0,0,2,0,0,0,0,0,3,0,3,3
Idaho,2007,November,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2
Idaho,2007,December,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
Idaho,2008,January,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2008,February,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2008,March,1,0,0,0,0,1,0,1,1,0,0,0,0,2,2
Idaho,2008,April,1,0,1,0,0,2,0,1,0,0,0,3,0,4,4
Idaho,2008,May,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Idaho,2008,June,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Idaho,2008,July,2,0,1,0,0,1,0,1,0,1,0,2,0,4,4
Idaho,2008,August,1,0,0,0,0,1,0,0,0,0,0,2,0,2,2
Idaho,2008,September,0,2,0,0,0,1,0,0,0,0,0,3,0,3,3
Idaho,2008,October,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Idaho,2008,November,1,0,0,0,0,2,0,0,0,1,0,2,0,3,3
Idaho,2008,December,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2009,January,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
Idaho,2009,February,0,0,0,0,0,2,0,1,0,0,0,1,0,2,2
Idaho,2009,March,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2009,April,0,0,0,0,0,2,0,0,0,1,0,1,0,2,2
Idaho,2009,May,2,0,0,0,1,0,0,0,1,0,0,2,0,3,3
Idaho,2009,June,0,0,0,0,2,3,0,1,0,0,1,3,0,5,5
Idaho,2009,July,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Idaho,2009,August,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1
Idaho,2009,September,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
Idaho,2009,October,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Idaho,2009,November,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2009,December,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
Idaho,2010,January,1,0,0,0,0,1,0,1,0,0,0,1,0,2,2
Idaho,2010,February,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Idaho,2010,March,1,0,0,0,1,0,0,0,1,0,0,1,0,2,2
Idaho,2010,April,1,0,0,0,1,1,0,1,0,0,0,2,0,3,3
Idaho,2010,May,1,0,0,0,0,1,0,1,0,1,0,0,0,2,2
Idaho,2010,June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2010,July,2,0,0,0,0,0,0,1,0,0,1,0,0,2,2
Idaho,2010,August,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Idaho,2010,September,0,0,0,0,2,1,0,0,0,0,0,3,0,3,3
Idaho,2010,October,3,0,0,0,0,1,0,1,0,0,1,2,0,4,4
Idaho,2010,November,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2010,December,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Idaho,2011,January,1,0,0,0,1,0,0,0,1,0,1,0,0,2,2
Idaho,2011,February,2,0,0,0,0,0,0,1,0,0,0,1,0,2,2
Idaho,2011,March,2,0,0,0,0,2,0,0,0,0,0,4,0,4,4
Idaho,2011,April,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Idaho,2011,May,5,0,1,1,0,2,0,2,0,2,0,5,0,9,9
Idaho,2011,June,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Idaho,2011,July,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2011,August,1,0,0,0,0,1,0,0,0,0,0,2,0,2,2
Idaho,2011,September,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
Idaho,2011,October,0,0,0,0,0,2,0,0,0,0,0,2,0,2,2
Idaho,2011,November,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
Idaho,2011,December,2,0,0,0,1,1,0,0,0,1,2,1,0,4,4
Idaho,2012,January,2,0,0,0,0,1,0,2,0,0,0,1,0,3,3
Idaho,2012,February,2,2,0,0,0,2,1,1,3,0,0,1,0,6,6
Idaho,2012,March,1,0,0,1,0,0,0,0,0,0,0,2,0,2,2
Idaho,2012,April,5,0,0,0,1,2,0,1,0,1,0,6,0,8,8
Idaho,2012,May,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Idaho,2012,June,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2012,July,1,0,0,1,0,0,0,2,0,0,0,0,0,2,2
Idaho,2012,August,1,0,0,0,0,1,0,0,0,1,0,1,0,2,2
Idaho,2012,September,1,0,1,0,0,0,0,0,0,0,0,2,0,2,2
Idaho,2012,October,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2012,November,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Idaho,2012,December,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
Idaho,2013,January,2,0,1,0,0,3,0,1,1,0,1,3,0,6,6
Idaho,2013,February,1,0,0,1,0,2,0,1,0,0,0,3,0,4,4
Idaho,2013,March,0,0,0,0,1,2,0,0,0,0,0,3,0,3,3
Idaho,2013,April,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3
Idaho,2013,May,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idaho,2013,June,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2013,July,3,0,0,0,0,1,0,1,0,0,0,3,0,4,4
Idaho,2013,August,2,0,0,0,0,1,0,1,0,0,1,1,0,3,3
Idaho,2013,September,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1
Idaho,2013,October,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1
Idaho,2013,November,1,0,0,0,1,1,0,0,1,0,0,2,0,3,3
Idaho,2013,December,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2014,January,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2014,February,2,0,0,0,0,0,0,1,0,0,0,1,0,2,2
Idaho,2014,March,2,0,0,0,0,1,0,0,3,0,0,0,0,3,3
Idaho,2014,April,1,0,0,0,0,1,0,0,0,0,0,2,0,2,2
Idaho,2014,May,2,0,0,0,1,0,0,0,0,0,1,2,0,3,3
Idaho,2014,June,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Idaho,2014,July,0,0,0,1,3,1,0,4,0,0,0,1,0,5,5
Idaho,2014,August,1,0,0,0,0,2,0,0,0,0,0,3,0,3,3
Idaho,2014,September,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1
Idaho,2014,October,0,0,0,0,1,3,0,0,0,1,0,3,0,4,4
Idaho,2014,November,0,2,0,0,0,1,0,0,0,0,2,1,0,3,3
Idaho,2014,December,0,0,0,1,1,0,0,0,0,0,0,2,0,2,2
Illinois,1980,January,43,3,0,0,23,20,0,6,1,3,2,77,2,87,89
Illinois,1980,February,59,7,2,0,12,23,1,9,2,2,4,85,4,99,103
Illinois,1980,March,47,3,5,1,21,14,1,9,0,3,2,76,2,89,91
Illinois,1980,April,56,5,2,2,26,10,0,7,1,1,3,89,1,100,101
Illinois,1980,May,58,11,2,1,22,24,1,12,1,7,2,95,4,114,118
Illinois,1980,June,65,5,3,0,23,13,0,5,2,0,7,95,2,107,109
Illinois,1980,July,76,10,1,1,19,19,0,7,0,3,4,112,0,126,126
Illinois,1980,August,84,5,3,2,25,16,0,4,1,2,6,122,3,132,135
Illinois,1980,September,62,4,1,5,26,15,1,9,3,2,3,95,2,111,113
Illinois,1980,October,65,3,2,0,20,29,0,5,1,3,8,102,2,117,119
Illinois,1980,November,62,3,3,0,18,17,2,15,0,1,3,82,0,103,103
Illinois,1980,December,72,6,4,2,19,13,0,5,0,0,1,110,2,114,116
Illinois,1981,January,68,6,0,5,11,20,2,5,2,5,0,96,3,107,110
Illinois,1981,February,54,6,1,2,23,14,1,6,0,3,5,85,0,100,100
Illinois,1981,March,52,3,3,3,32,15,1,10,1,0,3,93,1,107,108
Illinois,1981,April,57,3,4,1,13,12,1,5,0,3,1,80,1,89,90
Illinois,1981,May,52,2,0,0,26,17,0,8,1,2,2,84,5,92,97
Illinois,1981,June,58,0,0,0,28,21,0,8,0,3,2,94,2,105,107
Illinois,1981,July,61,7,1,1,17,20,1,7,2,1,7,89,2,105,107
Illinois,1981,August,73,4,5,1,30,18,4,9,2,0,3,113,4,127,131
Illinois,1981,September,55,2,1,1,19,13,2,6,0,2,4,77,1,90,91
Illinois,1981,October,44,1,1,2,24,15,1,5,2,1,3,75,1,86,87
Illinois,1981,November,52,5,3,0,16,14,2,7,1,2,5,73,0,90,90
Illinois,1981,December,62,2,2,1,23,13,2,7,0,1,2,91,1,102,103
Illinois,1982,January,51,9,2,4,17,17,1,11,2,5,4,77,2,98,100
Illinois,1982,February,44,1,1,1,12,14,1,5,0,5,4,58,1,72,73
Illinois,1982,March,26,5,3,5,22,10,2,8,0,0,5,56,0,71,71
Illinois,1982,April,62,6,4,7,17,22,2,7,0,6,6,97,4,114,118
Illinois,1982,May,50,2,1,5,19,22,0,5,0,2,0,92,0,99,99
Illinois,1982,June,40,4,4,1,22,11,4,5,0,3,4,66,0,82,82
Illinois,1982,July,49,5,4,7,22,21,1,5,0,4,4,94,6,102,108
Illinois,1982,August,50,3,2,4,27,29,4,11,0,6,2,92,4,111,115
Illinois,1982,September,37,4,1,5,19,17,1,6,0,2,3,71,0,83,83
Illinois,1982,October,32,0,3,7,24,16,1,1,2,3,4,71,1,81,82
Illinois,1982,November,30,2,5,5,22,22,0,3,4,6,3,70,5,81,86
Illinois,1982,December,45,2,1,5,17,21,1,4,2,4,1,79,0,91,91
Illinois,1983,January,39,3,2,2,21,19,1,7,0,0,6,72,2,84,86
Illinois,1983,February,41,3,2,4,16,11,1,5,2,2,4,63,1,76,77
Illinois,1983,March,53,3,1,2,23,5,0,5,1,0,6,75,1,86,87
Illinois,1983,April,24,3,2,12,22,14,0,2,0,6,2,67,1,76,77
Illinois,1983,May,42,1,1,2,26,11,1,9,0,1,5,67,2,81,83
Illinois,1983,June,43,2,2,5,23,13,0,6,1,3,5,73,0,88,88
Illinois,1983,July,70,6,2,4,26,16,3,10,1,2,8,100,0,124,124
Illinois,1983,August,59,3,0,3,31,26,0,11,0,5,5,101,1,121,122
Illinois,1983,September,60,2,1,4,27,10,2,6,1,1,4,90,1,103,104
Illinois,1983,October,54,5,3,2,18,19,2,8,0,2,3,86,1,100,101
Illinois,1983,November,55,3,0,3,26,9,0,4,3,2,3,84,2,94,96
Illinois,1983,December,45,7,0,3,20,8,2,8,0,0,2,71,1,82,83
Illinois,1984,January,11,0,1,0,9,4,0,2,1,2,0,20,0,25,25
Illinois,1984,February,10,2,0,0,4,3,0,3,0,0,2,14,0,19,19
Illinois,1984,March,8,1,0,0,3,9,0,1,0,3,1,16,0,21,21
Illinois,1984,April,19,1,4,0,4,3,0,2,0,3,1,25,0,31,31
Illinois,1984,May,13,4,1,0,4,4,1,6,1,0,1,17,1,25,26
Illinois,1984,June,11,2,0,0,4,3,0,5,0,0,5,10,0,20,20
Illinois,1984,July,9,1,1,0,5,3,0,2,0,0,0,17,0,19,19
Illinois,1984,August,6,2,1,0,7,3,0,2,2,0,0,15,0,19,19
Illinois,1984,September,8,0,0,0,1,3,0,1,1,0,3,7,0,12,12
Illinois,1984,October,11,0,0,0,8,5,0,1,0,1,3,19,0,24,24
Illinois,1984,November,8,1,0,0,3,4,0,3,0,1,1,11,1,15,16
Illinois,1984,December,12,0,0,1,8,1,0,2,0,0,1,19,0,22,22
Illinois,1985,January,13,4,1,0,3,4,0,2,0,0,1,22,0,25,25
Illinois,1985,February,10,3,1,0,3,4,0,1,0,0,3,17,0,21,21
Illinois,1985,March,13,0,1,0,5,5,0,3,0,3,1,17,3,21,24
Illinois,1985,April,7,2,0,0,1,5,0,1,1,0,1,12,0,15,15
Illinois,1985,May,7,1,2,0,4,4,0,2,1,0,1,14,0,18,18
Illinois,1985,June,11,2,0,0,9,7,0,4,0,0,4,21,0,29,29
Illinois,1985,July,13,5,2,0,7,4,0,1,0,0,1,29,3,28,31
Illinois,1985,August,6,2,1,0,1,6,0,4,0,0,2,10,0,16,16
Illinois,1985,September,7,1,1,0,8,2,0,3,0,0,4,12,0,19,19
Illinois,1985,October,6,1,0,0,4,2,0,2,0,1,0,10,0,13,13
Illinois,1985,November,2,1,1,0,4,6,0,1,0,0,0,13,0,14,14
Illinois,1985,December,2,0,0,0,0,0,0,2,0,0,0,0,0,2,2
Illinois,1986,January,39,6,0,0,13,17,0,5,0,5,6,59,0,75,75
Illinois,1986,February,36,3,1,4,11,17,0,3,0,7,2,60,2,70,72
Illinois,1986,March,40,4,0,4,24,13,1,4,2,2,8,68,2,83,85
Illinois,1986,April,46,2,3,2,14,19,1,8,1,0,4,72,3,83,86
Illinois,1986,May,40,8,4,5,21,11,1,6,3,0,3,76,2,87,89
Illinois,1986,June,49,2,2,1,22,21,2,9,0,4,2,80,2,95,97
Illinois,1986,July,66,3,4,1,26,22,3,3,1,2,7,106,2,120,122
Illinois,1986,August,53,9,1,2,12,22,0,6,1,2,1,89,0,99,99
Illinois,1986,September,36,1,2,1,27,15,0,9,1,1,5,66,1,81,82
Illinois,1986,October,6,1,0,0,6,3,0,3,0,0,3,10,0,16,16
Illinois,1986,November,8,1,0,0,4,2,0,1,0,0,1,13,0,15,15
Illinois,1986,December,6,1,0,0,3,2,0,1,0,0,0,11,0,12,12
Illinois,1987,January,12,2,1,0,6,3,0,6,0,0,3,15,0,24,24
Illinois,1987,February,11,2,1,0,3,5,0,2,0,0,2,18,0,22,22
Illinois,1987,March,10,1,0,0,6,7,0,6,1,0,1,16,0,24,24
Illinois,1987,April,9,1,0,0,5,5,0,4,1,0,0,15,2,18,20
Illinois,1987,May,10,2,1,3,2,2,0,0,0,0,0,20,0,20,20
Illinois,1987,June,41,1,3,2,20,13,2,3,1,2,4,68,3,77,80
Illinois,1987,July,13,2,0,0,8,8,1,3,1,0,2,24,0,31,31
Illinois,1987,August,18,2,0,0,6,4,0,0,0,0,2,28,0,30,30
Illinois,1987,September,12,2,0,0,6,5,2,3,0,1,1,18,0,25,25
Illinois,1987,October,8,2,1,0,7,4,0,6,0,1,2,13,0,22,22
Illinois,1987,November,8,2,0,0,7,9,1,2,0,0,1,22,1,25,26
Illinois,1987,December,7,2,1,0,3,6,0,3,0,0,1,15,1,18,19
Illinois,1988,January,36,2,0,3,16,18,0,12,0,3,5,55,1,74,75
Illinois,1988,February,37,1,1,5,17,12,0,9,1,3,5,55,2,71,73
Illinois,1988,March,37,2,0,1,23,19,1,3,0,3,6,69,1,81,82
Illinois,1988,April,40,0,1,4,15,13,1,8,0,0,0,64,1,72,73
Illinois,1988,May,42,3,3,4,20,17,2,1,0,5,4,77,0,89,89
Illinois,1988,June,33,3,0,5,16,21,1,2,1,3,3,68,3,75,78
Illinois,1988,July,50,2,1,2,16,17,0,2,0,0,5,81,2,86,88
Illinois,1988,August,54,7,0,4,15,23,2,6,1,5,5,84,2,101,103
Illinois,1988,September,63,0,5,12,21,9,0,4,0,2,6,98,2,108,110
Illinois,1988,October,43,3,1,1,10,10,1,0,0,0,5,62,1,67,68
Illinois,1988,November,36,2,0,0,16,19,2,7,0,2,4,58,0,73,73
Illinois,1988,December,43,5,0,1,20,19,1,7,2,2,3,73,1,87,88
Illinois,1989,January,41,5,0,0,19,13,1,4,2,1,3,67,3,75,78
Illinois,1989,February,39,4,0,2,16,20,0,7,1,4,6,63,2,79,81
Illinois,1989,March,38,4,1,2,22,24,0,5,1,8,4,73,6,85,91
Illinois,1989,April,47,1,1,5,26,29,1,8,2,2,4,92,1,108,109
Illinois,1989,May,34,1,1,6,23,11,2,6,2,0,1,65,1,75,76
Illinois,1989,June,39,3,1,7,29,27,0,4,2,4,4,92,1,105,106
Illinois,1989,July,35,0,2,8,23,17,1,6,0,10,5,63,2,83,85
Illinois,1989,August,43,4,3,4,9,19,0,5,2,3,3,69,1,81,82
Illinois,1989,September,43,3,3,2,14,22,0,4,2,1,1,79,1,86,87
Illinois,1989,October,56,2,3,7,17,17,2,3,0,2,4,91,0,102,102
Illinois,1989,November,48,1,0,4,22,16,0,2,2,3,8,76,0,91,91
Illinois,1989,December,57,3,2,2,17,17,0,3,0,5,4,86,0,98,98
Illinois,1990,January,62,2,2,2,16,16,2,3,1,3,6,85,2,98,100
Illinois,1990,February,55,3,1,3,19,9,0,7,0,1,4,78,1,89,90
Illinois,1990,March,48,4,1,3,16,16,1,3,2,2,3,77,2,86,88
Illinois,1990,April,57,5,0,1,11,15,1,4,1,0,4,79,3,86,89
Illinois,1990,May,64,4,1,0,16,21,1,6,1,6,3,89,1,105,106
Illinois,1990,June,74,3,0,5,23,18,3,7,0,2,11,100,2,121,123
Illinois,1990,July,13,1,1,3,10,7,0,5,0,0,2,28,2,33,35
Illinois,1990,August,21,1,1,0,6,3,0,1,2,2,3,24,3,29,32
Illinois,1990,September,12,2,0,3,9,6,0,5,1,0,2,24,0,32,32
Illinois,1990,October,17,1,1,2,6,3,1,1,0,0,2,26,2,28,30
Illinois,1990,November,3,2,0,2,4,11,1,0,0,2,3,16,0,22,22
Illinois,1990,December,11,1,0,1,4,9,0,1,1,1,3,20,0,26,26
Illinois,1991,January,70,2,1,3,21,16,0,7,1,3,2,100,3,110,113
Illinois,1991,February,45,2,0,0,20,21,1,9,1,3,3,71,3,85,88
Illinois,1991,March,57,3,2,4,22,12,1,4,2,2,7,84,2,98,100
Illinois,1991,April,63,3,0,4,13,20,1,1,0,0,3,98,6,97,103
Illinois,1991,May,57,4,1,5,17,10,4,3,1,1,6,79,2,92,94
Illinois,1991,June,62,2,2,5,23,14,1,5,0,2,7,93,1,107,108
Illinois,1991,July,65,1,4,3,16,26,2,6,1,3,2,101,4,111,115
Illinois,1991,August,95,3,5,7,17,23,2,4,0,2,7,135,4,146,150
Illinois,1991,September,77,2,0,5,14,17,0,2,1,1,5,106,1,114,115
Illinois,1991,October,72,1,1,8,17,14,2,5,1,3,3,99,4,109,113
Illinois,1991,November,51,4,2,3,16,13,2,5,0,3,4,75,1,88,89
Illinois,1991,December,71,1,0,2,14,13,1,6,3,4,8,79,5,96,101
Illinois,1992,January,56,4,4,9,21,19,1,3,3,3,5,98,2,111,113
Illinois,1992,February,48,3,1,8,8,21,1,1,0,8,5,74,6,83,89
Illinois,1992,March,36,5,2,4,23,10,1,2,0,0,7,70,1,79,80
Illinois,1992,April,70,3,0,9,10,17,1,3,0,4,5,96,0,109,109
Illinois,1992,May,65,2,2,10,17,14,1,4,0,1,3,101,0,110,110
Illinois,1992,June,58,4,2,9,20,15,0,3,1,4,5,95,0,108,108
Illinois,1992,July,77,2,1,7,18,20,0,4,1,0,2,118,1,124,125
Illinois,1992,August,82,0,2,9,17,13,1,5,0,2,5,110,3,120,123
Illinois,1992,September,83,4,0,9,20,17,3,3,1,2,3,121,1,132,133
Illinois,1992,October,49,3,2,7,13,15,0,3,2,4,10,70,0,89,89
Illinois,1992,November,51,4,2,1,16,15,2,1,0,4,3,79,0,89,89
Illinois,1992,December,44,4,0,5,17,24,1,2,1,1,5,84,2,92,94
Illinois,1993,January,57,1,0,2,18,11,1,2,2,2,8,74,2,87,89
Illinois,1993,February,49,1,1,0,7,9,1,3,1,0,1,61,1,66,67
Illinois,1993,March,47,0,2,2,3,17,0,2,1,2,4,62,4,67,71
Illinois,1993,April,49,0,2,1,13,14,1,3,4,1,1,69,0,79,79
Illinois,1993,May,36,1,1,0,13,13,0,1,1,1,3,58,2,62,64
Illinois,1993,June,60,2,1,0,12,8,0,3,1,0,3,76,0,83,83
Illinois,1993,July,75,3,1,1,9,22,1,2,0,1,2,105,2,109,111
Illinois,1993,August,68,3,1,4,15,13,1,3,0,3,4,93,1,103,104
Illinois,1993,September,71,1,2,3,6,13,3,3,1,0,3,86,1,95,96
Illinois,1993,October,57,3,1,4,7,15,0,1,1,0,3,82,2,85,87
Illinois,1993,November,56,1,0,10,11,14,0,7,0,1,4,80,2,90,92
Illinois,1993,December,43,1,0,4,9,13,0,2,1,1,1,65,1,69,70
Illinois,1994,January,48,2,2,5,20,13,5,1,1,3,2,78,0,90,90
Illinois,1994,February,55,0,0,5,16,16,2,1,1,4,3,81,2,90,92
Illinois,1994,March,70,3,1,13,13,21,1,3,2,0,5,110,1,120,121
Illinois,1994,April,69,0,2,4,12,21,1,2,0,1,6,98,2,106,108
Illinois,1994,May,72,1,1,9,13,16,0,5,0,0,3,104,0,112,112
Illinois,1994,June,80,0,1,7,12,11,1,0,0,2,3,105,1,110,111
Illinois,1994,July,73,3,1,11,12,17,1,3,0,0,4,109,2,115,117
Illinois,1994,August,75,4,2,11,9,11,4,0,0,3,2,103,3,109,112
Illinois,1994,September,53,0,2,10,8,24,1,1,0,0,2,93,0,97,97
Illinois,1994,October,50,2,0,16,12,19,1,2,0,2,5,89,1,98,99
Illinois,1994,November,18,0,0,26,12,34,0,1,0,2,4,83,0,90,90
Illinois,1994,December,28,0,1,16,9,20,1,1,3,2,0,67,0,74,74
Illinois,1995,January,41,0,0,6,6,10,0,0,1,2,1,59,0,63,63
Illinois,1995,February,34,0,0,2,9,5,0,1,0,2,3,44,0,50,50
Illinois,1995,March,43,1,2,6,3,12,0,0,0,3,1,63,1,66,67
Illinois,1995,April,35,0,1,5,7,13,0,1,0,1,0,59,0,61,61
Illinois,1995,May,43,1,0,5,12,13,0,3,0,1,2,68,1,73,74
Illinois,1995,June,39,3,2,4,8,19,0,1,1,1,3,69,1,74,75
Illinois,1995,July,45,0,1,3,7,12,0,1,0,2,2,63,2,66,68
Illinois,1995,August,59,4,1,7,10,6,0,0,1,0,6,80,2,85,87
Illinois,1995,September,48,0,1,5,8,11,1,3,0,1,5,63,1,72,73
Illinois,1995,October,50,3,4,5,7,8,0,2,0,0,4,71,0,77,77
Illinois,1995,November,37,2,1,6,6,7,0,0,1,0,3,55,2,57,59
Illinois,1995,December,50,2,1,0,3,11,0,0,1,2,2,62,1,66,67
Illinois,1996,January,44,1,2,1,3,16,0,1,1,0,0,65,5,62,67
Illinois,1996,February,31,0,1,5,5,9,0,1,1,0,2,47,0,51,51
Illinois,1996,March,40,0,0,0,7,10,0,1,1,0,2,53,2,55,57
Illinois,1996,April,37,0,0,2,8,10,0,1,0,1,2,53,0,57,57
Illinois,1996,May,48,0,0,3,4,5,0,1,0,0,1,58,0,60,60
Illinois,1996,June,66,1,0,6,8,12,3,1,1,1,2,85,0,93,93
Illinois,1996,July,58,1,0,3,7,11,0,0,0,2,3,75,0,80,80
Illinois,1996,August,53,0,1,17,8,7,0,3,0,1,3,79,0,86,86
Illinois,1996,September,35,0,0,11,5,7,0,1,1,1,0,55,0,58,58
Illinois,1996,October,55,2,0,5,11,7,1,3,0,0,2,74,0,80,80
Illinois,1996,November,36,1,0,3,4,9,1,0,0,0,3,49,2,51,53
Illinois,1996,December,36,1,0,5,3,13,1,1,1,2,1,52,0,58,58
Illinois,1997,January,37,2,0,4,8,11,1,4,0,1,3,53,0,62,62
Illinois,1997,February,19,1,1,5,10,5,1,1,0,0,1,38,1,40,41
Illinois,1997,March,32,0,1,6,6,8,0,1,0,0,1,51,1,52,53
Illinois,1997,April,50,0,0,4,4,4,1,1,0,2,1,57,1,61,62
Illinois,1997,May,30,0,0,7,10,6,0,1,0,1,3,48,1,52,53
Illinois,1997,June,33,0,2,12,6,12,1,1,1,1,4,57,1,64,65
Illinois,1997,July,54,1,5,5,6,9,0,0,1,0,2,77,1,79,80
Illinois,1997,August,51,0,1,6,8,14,1,1,2,3,2,71,0,80,80
Illinois,1997,September,45,1,1,3,6,14,1,0,1,2,1,65,0,70,70
Illinois,1997,October,52,2,1,5,5,12,0,0,1,0,3,73,0,77,77
